filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	calibration_strand_speed_bps_template
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_414_strand.fast5	b5439cf8-ad50-4fd3-aebf-b2e7dc0e7e9d	c658a0f770028f020749390debc1a174a1c83146	414	13.74203	1.40239	1057	True	0.11919	1057	1.2832	1057	590	8.073	-0.7304	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_45_strand.fast5	5e138a30-8329-4684-9270-f7357c69b42d	c658a0f770028f020749390debc1a174a1c83146	45	50.32321	1.19887	846	True	0.17248	846	1.02639	846	439	8.948	-0.5845	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_462_strand.fast5	85f8ce7f-d238-45d1-a05c-f5089195a028	c658a0f770028f020749390debc1a174a1c83146	462	19.57088	1.37865	1101	True	0	1101	1.37865	1101	428	7.099	-1.3762	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_464_strand.fast5	92f407d2-f4b7-4cbf-9c40-9bab5bff1225	c658a0f770028f020749390debc1a174a1c83146	464	17.73108	1.13629	762	True	0.21448	762	0.92181	762	419	7.85	-0.6563	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_438_strand.fast5	ae8cfefe-f54d-4e29-b526-4c0a69af5531	c658a0f770028f020749390debc1a174a1c83146	438	36.64094	1.40422	1003	True	0.23639	1003	1.16783	1003	553	7.73	-0.7844	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_444_strand.fast5	c384cce1-dc29-47ae-9778-13aced027b0e	c658a0f770028f020749390debc1a174a1c83146	444	66.01627	4.38894	3476	True	0.22859	3476	4.16036	3476	2019	9.385	-0.5293	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_482_strand.fast5	07e98aff-01f4-403b-abf7-a006759baeec	c658a0f770028f020749390debc1a174a1c83146	482	30.3745	1.95003	1479	True	0.16069	1479	1.78934	1479	823	8.786	-0.5839	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_492_strand.fast5	50325c4e-ef80-4348-b97f-7861d6df4a62	c658a0f770028f020749390debc1a174a1c83146	492	10.87268	1.55661	1236	True	0.05993	1236	1.49668	1236	687	7.789	-0.7347	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_480_strand.fast5	85673a9a-ffba-41e5-84fb-6246dcab4111	c658a0f770028f020749390debc1a174a1c83146	480	43.52822	1.61471	1208	True	0.10558	1208	1.50913	1208	677	8.398	-0.6652	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_497_strand.fast5	a8e29c56-d04b-4573-a32c-8ef8d38e342a	c658a0f770028f020749390debc1a174a1c83146	497	60.49867	1.61189	1337	True	0	1337	1.61189	1337	710	8.824	-0.8019	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_498_strand.fast5	d5b57be2-0ec4-415c-9eae-cef191aa1580	c658a0f770028f020749390debc1a174a1c83146	498	32.67812	2.58699	1942	True	0.28868	1942	2.29831	1942	979	8.236	-0.6821	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_506_strand.fast5	2d8c6c44-eb96-407d-838d-7c86a2ac8f2b	c658a0f770028f020749390debc1a174a1c83146	506	44.07985	3.80163	3043	True	0.14276	3043	3.65886	3043	1733	7.986	-0.7392	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_505_strand.fast5	36051c60-5e31-40bd-8eae-17cf3f143d8f	c658a0f770028f020749390debc1a174a1c83146	505	55.28785	2.51776	2068	True	0.01826	2068	2.4995	2068	1217	7.484	-0.8568	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_502_strand.fast5	4417e277-9af4-4399-9612-e8677df251a1	c658a0f770028f020749390debc1a174a1c83146	502	16.78104	1.83881	1510	True	0.02971	1510	1.8091	1510	872	7.354	-0.858	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_4_strand.fast5	d1cd9cdb-2fa1-41d1-a0f6-09b224916fea	c658a0f770028f020749390debc1a174a1c83146	4	13.7261	2.33665	1848	True	0.14542	1848	2.19124	1848	1096	8.61	-0.6342	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_503_strand.fast5	dfedc10e-4283-4f12-8b41-1717cc0ed291	c658a0f770028f020749390debc1a174a1c83146	503	25.53154	1.1499	948	True	0.0176	948	1.1323	948	556	7.336	-0.8055	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_57_strand.fast5	f80a93db-c2e8-4f2e-bfc6-cfa016848d86	c658a0f770028f020749390debc1a174a1c83146	57	46.66301	1.41086	852	True	0.3662	852	1.04465	852	539	8.021	-0.6642	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_108_strand.fast5	0a25ba0e-7280-4813-8535-2f502bdc799a	c658a0f770028f020749390debc1a174a1c83146	108	22.21846	1.63264	1233	True	0.14658	1233	1.48606	1233	671	7.621	-0.8117	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_14_ch_90_strand.fast5	27736b81-9991-48dd-9a78-4471286fd3bf	c658a0f770028f020749390debc1a174a1c83146	90	49.542	1.2837	900	True	0.18941	900	1.09429	900	522	8.582	-0.5957	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_18_strand.fast5	00062edb-8ebb-444b-a313-29e497a8be30	c658a0f770028f020749390debc1a174a1c83146	18	22.57088	2.73606	2234	True	0.08018	2234	2.65588	2234	1291	7.495	-0.8339	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_181_strand.fast5	0a516704-1440-4a4e-95fb-fdd835fe694b	c658a0f770028f020749390debc1a174a1c83146	181	25.06856	2.11869	1538	True	0.28752	1538	1.83118	1538	874	10.208	-0.4651	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_133_strand.fast5	8da1ae90-22a9-4d4c-82e2-297f7b779009	c658a0f770028f020749390debc1a174a1c83146	133	18.5176	1.8755	1342	True	0.2593	1342	1.6162	1342	725	8.779	-0.5904	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_134_strand.fast5	c0c72862-39c3-4fec-850e-93c1553618a5	c658a0f770028f020749390debc1a174a1c83146	134	25.50979	2.10143	1593	True	0.18924	1593	1.91218	1593	900	7.174	-0.7885	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_189_strand.fast5	c21b094a-902c-4eb3-a6bf-98cb97a7b679	c658a0f770028f020749390debc1a174a1c83146	189	52.99734	1.62782	1176	True	0.21248	1176	1.41534	1176	629	7.785	-0.791	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_141_strand.fast5	c6f4f9df-0ed9-43ff-af0b-45e27cdaf3e6	c658a0f770028f020749390debc1a174a1c83146	141	17.75764	1.06624	831	True	0.02324	831	1.04299	831	425	7.395	-0.848	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_145_strand.fast5	c832647d-ef6a-49ac-86ce-32ab108821b2	c658a0f770028f020749390debc1a174a1c83146	145	14.20319	2.35558	1877	True	0.05793	1877	2.29764	1877	1045	8.364	-0.6557	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_175_strand.fast5	c835a862-4637-473f-a265-6065635ae27b	c658a0f770028f020749390debc1a174a1c83146	175	19.95767	1.09877	691	True	0.25515	691	0.84363	691	427	7.499	-0.7355	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_224_strand.fast5	16ab47ff-ffd7-4112-a97c-2fb30cb0dd52	c658a0f770028f020749390debc1a174a1c83146	224	20.77158	1.91584	1543	True	0.05063	1543	1.86521	1543	837	7.71	-0.7676	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_201_strand.fast5	2a8f5c1a-0486-4a21-953a-529ddb96581b	c658a0f770028f020749390debc1a174a1c83146	201	13.51726	4.50664	3665	True	0	3665	4.50664	3665	1848	8.155	-0.833	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_197_strand.fast5	9ef31913-c505-4dfb-9e17-c5f726d71330	c658a0f770028f020749390debc1a174a1c83146	197	24.19107	1.33118	1119	True	0.02556	1119	1.30561	1119	694	7.109	-0.9251	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_207_strand.fast5	bc272cd4-df8d-46ae-b8ed-1882f5734669	c658a0f770028f020749390debc1a174a1c83146	207	21.07088	1.09993	608	True	0.35375	608	0.74618	608	275	8.021	-0.6588	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_208_strand.fast5	c5eb593e-fece-4b80-9368-42d8bbd8d073	c658a0f770028f020749390debc1a174a1c83146	208	20.89276	1.86006	1518	True	0.02706	1518	1.833	1518	870	7.26	-0.9336	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_226_strand.fast5	ec85ea07-3127-4f76-839b-f419147da13b	c658a0f770028f020749390debc1a174a1c83146	226	37.54963	1.68742	1096	True	0.32553	1096	1.36189	1096	617	8.313	-0.6361	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_242_strand.fast5	070ca07e-982b-40d1-b59f-c6fcbcbeab5b	c658a0f770028f020749390debc1a174a1c83146	242	30.11521	1.40803	1032	True	0.17995	1032	1.22809	1032	608	7.729	-0.7788	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_28_strand.fast5	0bd2dd21-b927-4c93-8ab4-3f59a7de2139	c658a0f770028f020749390debc1a174a1c83146	28	13.89575	3.01643	2507	True	0.0239	2507	2.99253	2507	1390	8.247	-0.7176	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_274_strand.fast5	d7b67603-3807-4274-8745-3f781857cd17	c658a0f770028f020749390debc1a174a1c83146	274	23.07022	1.67463	1383	True	0	1383	1.67463	1383	836	7.239	-0.9178	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_329_strand.fast5	09e404d5-0dfd-4106-b41b-c1fc14672595	c658a0f770028f020749390debc1a174a1c83146	329	28.44041	1.44273	1042	True	0.17231	1042	1.27042	1042	618	7.366	-0.8302	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_334_strand.fast5	2388f6ae-fcca-4858-b5a4-73f1e314a2d1	c658a0f770028f020749390debc1a174a1c83146	334	22.40189	2.14824	1537	True	0.23058	1537	1.91766	1537	803	7.783	-0.7208	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_333_strand.fast5	4ae9ea56-71c9-4565-82cf-ef55abca9f38	c658a0f770028f020749390debc1a174a1c83146	333	22.30611	1.62268	1179	True	0.16335	1179	1.45933	1179	672	7.065	-0.9321	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_335_strand.fast5	61b60430-1917-4f40-98de-2d7af37a8983	c658a0f770028f020749390debc1a174a1c83146	335	16.7588	1.72161	1265	True	0.16982	1265	1.55179	1265	758	10.018	-0.4928	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_322_strand.fast5	9277b372-5c0f-407e-9b39-2d8ccb666955	c658a0f770028f020749390debc1a174a1c83146	322	15.0679	1.86404	1350	True	0.25714	1350	1.60691	1350	798	7.614	-0.854	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_345_strand.fast5	21b9cbd5-c1ff-4da1-a116-bfdd16066394	c658a0f770028f020749390debc1a174a1c83146	345	12.8408	2.17513	1471	True	0.3662	1471	1.80893	1471	803	8.59	-0.6193	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_412_strand.fast5	2c187e78-be78-4528-a990-ebe755420cf9	c658a0f770028f020749390debc1a174a1c83146	412	19.6582	1.90936	1519	True	0.10375	1519	1.80561	1519	812	8.142	-0.8019	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_405_strand.fast5	6fd6502e-c08f-431a-9fe8-400d7bea9127	c658a0f770028f020749390debc1a174a1c83146	405	21.25033	1.47195	1036	True	0.22444	1036	1.24751	1036	601	7.441	-0.7869	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_392_strand.fast5	711595aa-bac2-4027-8b30-34d08cc00918	c658a0f770028f020749390debc1a174a1c83146	392	11.65654	1.68958	1377	True	0.03652	1377	1.65305	1377	713	7.572	-0.9085	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_360_strand.fast5	7a8486a2-90c2-4f90-9bef-88630bb1807b	c658a0f770028f020749390debc1a174a1c83146	360	25.86952	1.21431	880	True	0.16119	880	1.05312	880	551	7.69	-0.7802	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_362_strand.fast5	86cb08ca-ec53-4be6-8f8a-46315d3104c8	c658a0f770028f020749390debc1a174a1c83146	362	65.13214	1.69505	1232	True	0.18459	1232	1.51046	1232	663	8.259	-0.6691	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_353_strand.fast5	ec8085dc-593a-480f-b92e-b533aa0bedfc	c658a0f770028f020749390debc1a174a1c83146	353	34.7583	1.68094	1303	True	0.11305	1303	1.5679	1303	756	8.562	-0.658	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_422_strand.fast5	32a4bcd7-209d-4184-b926-91b44d569be2	c658a0f770028f020749390debc1a174a1c83146	422	13.56756	2.27075	1871	True	0	1871	2.27075	1871	697	7.014	-1.2592	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_415_strand.fast5	3cb02425-4cdb-4d2a-90f2-f1a4e7fa2ee9	c658a0f770028f020749390debc1a174a1c83146	415	33.01212	1.48805	1215	True	0.03337	1215	1.45468	1215	672	7.547	-0.7986	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_471_strand.fast5	56f25268-49ed-47c5-b9d9-7c6e711b1405	c658a0f770028f020749390debc1a174a1c83146	471	20.55495	1.11487	804	True	0.14376	804	0.97112	804	460	7.269	-0.7977	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_424_strand.fast5	aeaabf85-202c-41f3-bb1f-cbd632aa5d2d	c658a0f770028f020749390debc1a174a1c83146	424	14.64193	1.9258	1510	True	0.0913	1510	1.8345	1510	825	7.448	-0.8398	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_449_strand.fast5	b72caed8-c77d-4eb7-8be6-155afeb2b4c4	c658a0f770028f020749390debc1a174a1c83146	449	20.09412	2.23207	1808	True	0	1808	2.23207	1808	908	7.93	-0.9739	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_478_strand.fast5	f3eaa05c-35b1-47c7-a11b-7ca882acfee3	c658a0f770028f020749390debc1a174a1c83146	478	22.19007	1.53934	1270	True	0	1270	1.53934	1270	686	8.469	-0.7997	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_501_strand.fast5	05a31f30-7acc-408f-83aa-55340c4b59c0	c658a0f770028f020749390debc1a174a1c83146	501	44.16849	1.65289	1132	True	0.28386	1132	1.36902	1132	615	7.828	-0.7389	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_69_strand.fast5	15bdfc61-1468-4fa0-9ef7-adf1723a96e8	c658a0f770028f020749390debc1a174a1c83146	69	23.59363	2.09927	1587	True	0.17945	1587	1.91982	1587	881	8.784	-0.6003	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_493_strand.fast5	4b833dd5-d201-4db2-adf8-3a839bbf2f12	c658a0f770028f020749390debc1a174a1c83146	493	32.0752	1.6499	1221	True	0.15936	1221	1.49054	1221	630	7.726	-0.7447	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_53_strand.fast5	71dcb9c3-0d1f-4454-b30e-de0818cdff80	c658a0f770028f020749390debc1a174a1c83146	53	15.88778	1.09993	767	True	0.15803	767	0.9419	767	442	7.211	-0.7606	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_490_strand.fast5	79f8d83a-893f-4ead-b94d-3a3ab3ca9c1b	c658a0f770028f020749390debc1a174a1c83146	490	30.23987	1.39741	998	True	0.19074	998	1.20667	998	627	8.215	-0.6687	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_489_strand.fast5	7c3a2bbf-fbc1-42dc-aced-f387d1f4ea3e	c658a0f770028f020749390debc1a174a1c83146	489	18.88795	2.2417	1860	True	0	1860	2.2417	1860	948	7.167	-1.1134	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_50_strand.fast5	9e049235-50c0-4332-9ba0-3af6e5bd158f	c658a0f770028f020749390debc1a174a1c83146	50	50.44655	2.83881	2365	True	0.00797	2365	2.83084	2365	1180	7.517	-0.8616	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_77_strand.fast5	10f555fc-65f2-4f2b-add1-0b45756332d9	c658a0f770028f020749390debc1a174a1c83146	77	29.40986	1.01311	659	True	0.19904	659	0.81408	659	372	7.966	-0.673	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_114_strand.fast5	27a79760-2fc4-4391-a810-1e26a00c89c4	c658a0f770028f020749390debc1a174a1c83146	114	42.33765	1.54681	1266	True	0	1266	1.54681	1266	642	8.351	-0.7836	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_15_ch_98_strand.fast5	cbec74f9-4b56-4b41-8c57-afd2edefa8b1	c658a0f770028f020749390debc1a174a1c83146	98	43.51311	3.40438	2712	True	0.19306	2712	3.21132	2712	1521	8.449	-0.638	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_100_strand.fast5	d36ca571-3a35-4e54-b8e3-6998a0dce787	c658a0f770028f020749390debc1a174a1c83146	100	44.62351	1.12566	743	True	0.22676	743	0.8989	743	379	7.341	-0.8919	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_151_strand.fast5	e4e01992-2638-4cda-97e7-09512be47404	c658a0f770028f020749390debc1a174a1c83146	151	42.30827	1.45003	821	True	0.44804	821	1.00199	821	434	7.616	-0.8203	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_186_strand.fast5	0b7a156b-220e-4acb-bc47-d3fbd904666e	c658a0f770028f020749390debc1a174a1c83146	186	65.4502	1.68974	1401	True	0.00979	1401	1.67995	1401	808	8.217	-0.7046	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_180_strand.fast5	8c48142a-eed5-4799-94fc-4eababe1a028	c658a0f770028f020749390debc1a174a1c83146	180	24.86919	1.7744	1355	True	0.13778	1355	1.63662	1355	670	8.219	-0.677	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_158_strand.fast5	ab561a09-7316-47b9-8915-d303411b635a	c658a0f770028f020749390debc1a174a1c83146	158	16.73871	1.42878	1190	True	0	1190	1.42878	1190	612	9.276	-0.7889	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_192_strand.fast5	5c381ab9-8472-4e57-ad5d-5cdfb0b3cd6a	c658a0f770028f020749390debc1a174a1c83146	192	20.00266	1.69588	1250	True	0.19024	1250	1.50564	1250	638	7.826	-0.8076	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_230_strand.fast5	76a24afc-d51c-4bec-b45f-9ade09e66b7f	c658a0f770028f020749390debc1a174a1c83146	230	29.27374	1.53171	1078	True	0.23141	1078	1.3003	1078	574	7.489	-0.7743	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_214_strand.fast5	a857db8a-9c76-4e6b-9936-3a4ef0099e30	c658a0f770028f020749390debc1a174a1c83146	214	15.78818	2.3921	1941	True	0.02722	1941	2.36487	1941	1067	7.919	-0.756	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_187_strand.fast5	dbdede0e-ed67-4810-bada-ad6ae2e17fab	c658a0f770028f020749390debc1a174a1c83146	187	31.53486	1.54582	1143	True	0.17878	1143	1.36703	1143	636	8.006	-0.7266	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_195_strand.fast5	f3c2d9e6-564d-4cb7-a12d-d77743087db7	c658a0f770028f020749390debc1a174a1c83146	195	26.49137	1.81009	1374	True	0.13778	1374	1.67231	1374	683	8.064	-0.7594	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_245_strand.fast5	2ac9dbaf-3e6e-4054-93f0-9e6c1d6e2fc6	c658a0f770028f020749390debc1a174a1c83146	245	27.97975	1.93028	1555	True	0.02855	1555	1.90173	1555	770	8.187	-0.7075	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_252_strand.fast5	810e6d6d-0500-45eb-8ac8-731fc3e9e98e	c658a0f770028f020749390debc1a174a1c83146	252	39.41683	2.05229	1615	True	0.1011	1615	1.9512	1615	904	8.562	-0.6472	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_264_strand.fast5	94f557b1-9126-4c61-bf07-8e8ee5c481d9	c658a0f770028f020749390debc1a174a1c83146	264	24.03038	1.40787	1036	True	0.14841	1036	1.25946	1036	605	7.971	-0.6921	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_270_strand.fast5	c0d504a6-9cb0-4be3-ae25-5fa21d6e8ea5	c658a0f770028f020749390debc1a174a1c83146	270	14.69771	1.82802	1449	True	0.10624	1449	1.72178	1449	790	8.627	-0.6124	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_16_ch_276_strand.fast5	c9b38359-9610-4d26-bb73-9f99025175d2	c658a0f770028f020749390debc1a174a1c83146	276	21.55511	1.39143	883	True	0.29449	883	1.09695	883	477	7.314	-0.8001	filtered_out	-1	-1	0
